title,group,product,entities,random_key,image_url,brand,persian_name
ریسه مو دوطرفه ریسه عروس تاج ریسه هدفونی,زنانه,ریسه مو عروس,"[{'name': 'نوع کلی', 'values': ['ریسه', 'تاج']}, {'name': 'مدل', 'values': ['دوطرفه', 'هدفونی']}, {'name': 'کاربرد', 'values': ['عروس']}]",8c194087-2443-443e-957f-be535295f003,https://image.torob.com/base/images/vc/zY/vczY61geZIMNMMDT.jpg,,
تاج طلا زنانه عربی (سایزمتوسط),زنانه,تاج,"[{'name': 'نوع کلی', 'values': ['تاج']}, {'name': 'جنس', 'values': ['طلا']}, {'name': 'طرح', 'values': ['عربی']}, {'name': 'ارتفاع', 'values': ['متوسط']}]",a6f6ef2a-a562-4b3f-9d2a-a2d908513707,https://image.torob.com/base/images/al/RK/alRKBJ02FftqC1-m.jpg,,
تاج مرواریدی عروس,زنانه,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج']}, {'name': 'جنس', 'values': ['مرواریدی']}, {'name': 'کاربرد', 'values': ['عروس']}]",73041914-0cef-45c7-b973-d27224784f2f,https://image.torob.com/base/images/RT/FT/RTFTQbTwYwxs6tL6.jpg,,
تاج فلزی سبز ظریف مجلسی,نامشخص,تاج,"[{'name': 'نوع کلی', 'values': ['تاج']}, {'name': 'جنس', 'values': ['فلزی']}, {'name': 'رنگ', 'values': ['سبز']}, {'name': 'ویژگی ها', 'values': ['ظریف']}, {'name': 'مناسبت', 'values': ['مجلسی']}]",d705bf7d-7b02-4bbd-8f87-810097ae32bd,https://image.torob.com/base/images/GD/uh/GDuhmy-o12DD1nhR.jpg,,
تاج عروس کد 1 قرمز,زنانه,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج']}, {'name': 'کاربرد', 'values': ['عروس']}, {'name': 'رنگ', 'values': ['قرمز']}]",29c02097-31db-4d5c-a9b7-2ef38bc6e130,https://image.torob.com/base/images/ke/J4/keJ4eTWIwsiAXVHR.jpg,,
تاج عروس کد 850,زنانه,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج']}, {'name': 'کاربرد', 'values': ['عروس']}]",e991be1f-11b0-4761-9131-5504bfec19cc,https://image.torob.com/base/images/PK/CT/PKCTAKv2oQNCns8Y.jpg,,
ست تاج و مچبند مجلسی کد 3402,زنانه,ست تاج و مچبند,"[{'name': 'نوع کلی', 'values': ['ست تاج و مچبند']}, {'name': 'مناسبت', 'values': ['مجلسی']}]",5a4c54f0-0ead-4143-8f44-960808c614d5,https://image.torob.com/base/images/N_/E9/N_E9uRkcYplqWe8t.jpg,,
ریسه مو مشکی ریسه مو طلایی مشکی کارشده با پولک طلایی ریسه مو مشکی تاج و ریسه عروس کد L0207,زنانه,ریسه مو,"[{'name': 'نوع کلی', 'values': ['ریسه مو']}, {'name': 'رنگ', 'values': ['مشکی', 'طلایی']}, {'name': 'کاربرد', 'values': ['عروس']}, {'name': 'ویژگی ها', 'values': ['کار شده با پولک طلایی']}]",2da4cdbc-7741-4538-aa4f-70648707e121,https://image.torob.com/base/images/iC/Yq/iCYq6MAMTU78zhsq.jpg,,
ریسه گل ریسه مو گل گوشواره و مچبند صورتی کالباسی ریسه گل زیبا ریسه تولد تاج ریسه مو حنابندان عقد فرمالیته کد L0214,زنانه,ریسه گل,"[{'name': 'نوع کلی', 'values': ['ریسه گل', 'ریسه تولد', 'ریسه مو']}, {'name': 'رنگ', 'values': ['صورتی کالباسی']}, {'name': 'ویژگی ها', 'values': ['زیبا']}, {'name': 'کاربرد', 'values': ['تولد', 'حنابندان', 'عقد', 'فرمالیته']}]",e822eecc-f4b5-4d49-9b1f-c2d35fcc25a2,https://image.torob.com/base/images/OG/Rd/OGRdpW2MPn6F7LXD.jpg,,
ریسه مرواریدی سفید ریسه شنیون ریسه سفید مرواریدی کریستالی ریسه مو ریسه عروس,زنانه,ریسه,"[{'name': 'نوع کلی', 'values': ['ریسه مرواریدی', 'ریسه شنیون', 'ریسه مو', 'ریسه عروس']}, {'name': 'جنس', 'values': ['مرواریدی', 'کریستالی']}, {'name': 'رنگ', 'values': ['سفید']}]",d2e8ff00-1e10-466f-9dbe-320f9393c9c9,https://image.torob.com/base/images/Ch/Sc/ChScHMM7u-XhsNcN.jpg,,
تاج عروس تمام کریستال رنگ ثابت رنگ سفید با سنگ اتریشی اصل,زنانه,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج عروس']}, {'name': 'جنس', 'values': ['کریستال', 'سنگ اتریشی']}, {'name': 'رنگ', 'values': ['سفید']}, {'name': 'ویژگی ها', 'values': ['رنگ ثابت', 'اصل']}]",091f2b2b-9fc7-4c51-9242-4f2b631d9503,https://image.torob.com/base/images/qn/jR/qnjR7vz-w2P63lmY.jpg,,
تور سر عروس 104,زنانه,تور سر عروس,"[{'name': 'نوع کلی', 'values': ['تور سر عروس']}]",6f19e64f-8ef2-4c7a-9203-7c03ecb53f29,https://image.torob.com/base/images/Pd/iW/PdiW3cLZti_7Xm2G.jpg,,
تل عروس حجیم و پفی کریستالی مرواریدی سفید رنگ تمام دوخته شده روی تل مناسب فرمالیته و جشن عقد,زنانه,تل عروس,"[{'name': 'نوع کلی', 'values': ['تل عروس']}, {'name': 'جنس', 'values': ['کریستالی', 'مرواریدی']}, {'name': 'رنگ', 'values': ['سفید']}, {'name': 'ویژگی ها', 'values': ['حجیم', 'پفی', 'تمام دوخته شده روی تل']}, {'name': 'کاربرد', 'values': ['فرمالیته', 'جشن عقد']}]",0da912cc-35c5-4f83-816a-7446c27a884a,https://image.torob.com/base/images/ok/Df/okDf-gp-55dLhV5f.jpg,,
تاج بنفش کریستالی و گوشواره تاج پرنسسی بنفش اکسسوری مو تل کد L0123,زنانه,تاج,"[{'name': 'نوع کلی', 'values': ['تاج', 'تل']}, {'name': 'جنس', 'values': ['کریستالی']}, {'name': 'رنگ', 'values': ['بنفش']}, {'name': 'طرح', 'values': ['پرنسسی']}]",d79f42a5-6981-4fec-a079-4bd236a24161,https://image.torob.com/base/images/mY/-p/mY-peL0jQ6p2WFHb.jpg,,
ریسه مرواریدی سفید ریسه شنیون ریسه مو ریسه عروس بغلسری مرواریدی شنیون تزئینات مو اکسسوری مو گیره شنیون ریسه مو عروس,زنانه,ریسه,"[{'name': 'نوع کلی', 'values': ['ریسه مرواریدی', 'ریسه شنیون', 'ریسه مو', 'ریسه عروس', 'بغلسری مرواریدی شنیون', 'گیره شنیون']}, {'name': 'رنگ', 'values': ['سفید']}]",14ef46d6-f147-4e6e-af56-a81bd9972b49,https://image.torob.com/base/images/u_/-n/u_-nW6-WFZBFwp3V.jpg,,
تاج عروس,زنانه,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج عروس']}]",a7dfb724-1cbb-4635-89b8-b4f87869c916,https://image.torob.com/base/images/HD/NJ/HDNJYQCK7W5y4Hmu.jpg,,
تاج عروس کد 936,زنانه,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج عروس']}]",7d67f777-72c8-4a37-b8bf-c4f0378ac0c7,https://image.torob.com/base/images/ET/ey/ETey9cXYFkKLqkEc.jpg,,
تل مرواریدی عروس تل مرواریدی کریستالی تل کریستالی ریسه مرواریدی تاج عروس تل عروس تل مجلسی تل مرواریدی درشت تل سفید,زنانه,تل,"[{'name': 'نوع کلی', 'values': ['تل مرواریدی عروس', 'تل کریستالی', 'ریسه مرواریدی', 'تاج عروس', 'تل عروس', 'تل مجلسی']}, {'name': 'جنس', 'values': ['مرواریدی', 'کریستالی']}, {'name': 'رنگ', 'values': ['سفید']}, {'name': 'ویژگی ها', 'values': ['مرواریدی درشت']}]",50316d92-e2e1-4b3e-bf92-f7af111fde9f,https://image.torob.com/base/images/S1/jJ/S1jJjKyVsxwiFMNk.jpg,,
تل هفت رنگ تل کریستالی تل تمام سنگ تل عروس تل درخشان تل جواهردوزی ریسه هفت رنگ ریسه شنیون ریسه عروس تل براق تل مجلسی,زنانه,تل,"[{'name': 'نوع کلی', 'values': ['تل', 'ریسه', 'تل عروس', 'تل مجلسی']}, {'name': 'رنگ', 'values': ['هفت رنگ']}, {'name': 'جنس', 'values': ['کریستالی', 'سنگ']}, {'name': 'ویژگی ها', 'values': ['درخشان', 'جواهردوزی', 'براق']}]",e34dffcf-852b-4503-be21-5a05246e9f5b,https://image.torob.com/base/images/iI/HV/iIHV1w9F0D8jSiUx.jpg,,
تاج عروس,زنانه,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج عروس']}]",fd10457b-060d-487f-8142-cbbd82a5317f,https://image.torob.com/base/images/Ql/3q/Ql3qL6-p5648Zm77.jpg,,
تاج نگینی هلال دار پرسنگ مجلسی عروس و همراهی,زنانه,تاج,"[{'name': 'نوع کلی', 'values': ['تاج نگینی', 'تاج هلال دار']}, {'name': 'ویژگی ها', 'values': ['پر سنگ']}, {'name': 'کاربرد', 'values': ['مجلسی', 'عروس و همراهی']}]",e5c40b28-a0f7-4345-96b1-2cb9e7203d42,https://image.torob.com/base/images/Kt/Ma/KtMazqrCuwH_mclC.jpg,,
تاج الفی مدل سلنه,زنانه,تاج الفی,"[{'name': 'نوع کلی', 'values': ['تاج الفی']}, {'name': 'مدل', 'values': ['سلنه']}]",9715aa14-f579-43e1-85a9-55ad4633a006,https://image.torob.com/base/images/-b/zS/-bzSz6rFMvurjqDT.jpg,,
تور عروس، تور سر عروس ،اکسسوری عروس - ۱متر,زنانه,تور عروس,"[{'name': 'نوع کلی', 'values': ['تور عروس', 'تور سر عروس']}]",b7fbeaab-3716-41c2-b9da-a69ef806630a,https://image.torob.com/base/images/wy/ap/wyapxbJ5Rh3xjObg.jpg,,
تاج عروس «فیرات»,عروس,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج عروس']}]",a1fddbf5-145a-48c5-8610-312d59e5a398,https://image.torob.com/base/images/EN/D_/END_fiexvzlw3xqG.jpg,,
تاج عروس منجقی,عروس,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج عروس']}, {'name': 'جنس', 'values': ['منجوقی']}]",fc6d9eb8-5c08-4cbe-9e5b-ccfa5bddb330,https://image.torob.com/base/images/I9/v_/I9v_RCIpW0Elz9xe.jpg,,
تاج نامزدی و عروسی,عروس,تاج,"[{'name': 'نوع کلی', 'values': ['تاج']}, {'name': 'کاربرد', 'values': ['نامزدی', 'عروسی']}]",7bdc3e1b-150f-403c-b75c-e503db64b666,https://image.torob.com/base/images/c6/Et/c6EtInnRIcNBDX7r.jpg,,
تاج عروس ،تل ،تاج - سفید شیشه ای،مشکی ،زرشکی،نقره‌ای، طلایی,عروس,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج عروس', 'تل', 'تاج']}, {'name': 'رنگ', 'values': ['سفید شیشه ای', 'مشکی', 'زرشکی', 'نقره ای', 'طلایی']}]",cd2dc0f9-4015-41dc-8ae4-a49fa484eae4,https://image.torob.com/base/images/sN/Pc/sNPcG7bOkJYD3SpN.jpg,,
تورعروس، تور ،دستکش عروس,عروس,تور عروس,"[{'name': 'نوع کلی', 'values': ['تور عروس', 'تور', 'دستکش عروس']}]",28543071-4d7e-4431-8649-c550a2bec759,https://image.torob.com/base/images/w3/Ng/w3Ng319i_RIWThpX.jpg,,
تاج عروس نگین دار,عروس,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج عروس']}, {'name': 'ویژگی ها', 'values': ['نگین دار']}]",7b582fd2-ab98-450a-b1d6-ccb3fd8ae77e,https://image.torob.com/base/images/pw/2X/pw2Xj_V4Qm00aH7y.jpg,,
ریسه نگینی ریسه عروس حنابندان,عروس,ریسه,"[{'name': 'نوع کلی', 'values': ['ریسه نگینی', 'ریسه']}, {'name': 'کاربرد', 'values': ['عروس', 'حنابندان']}]",c26209d3-ed2b-4a68-a5c2-22954c4149ab,https://image.torob.com/base/images/6K/6w/6K6wN1eMtbTHZ8u_.jpg,,
تاج z12-1216,نامشخص,تاج,"[{'name': 'نوع کلی', 'values': ['تاج']}]",86d50247-fd23-475e-86cf-de4329cbaa44,https://image.torob.com/base/images/Ls/6w/Ls6wZ4-jvVJgozVd.webp,,
تاج پرنسسی، تاج کودک، تاج، اکسسوری، اکسسوری مو، تاج عروس دخترانه,دخترانه,تاج,"[{'name': 'نوع کلی', 'values': ['تاج پرنسسی', 'تاج کودک', 'تاج', 'اکسسوری', 'اکسسوری مو', 'تاج عروس دخترانه']}, {'name': 'مدل', 'values': ['پرنسسی']}]",3101d936-e139-4c8a-a9aa-8f796245a4fd,https://image.torob.com/base/images/gB/1j/gB1jCI_DfJ2blnnj.jpg,,
تاج نگینی بلند و پرکار جدید مجلسی,نامشخص,تاج,"[{'name': 'نوع کلی', 'values': ['تاج']}, {'name': 'ویژگی ها', 'values': ['پرکار', 'نگینی', 'جدید']}, {'name': 'ارتفاع', 'values': ['بلند']}, {'name': 'مناسبت', 'values': ['مجلسی']}]",701be074-3a2a-4af2-a219-ae2f63eeceb2,https://image.torob.com/base/images/VQ/gG/VQgGuEL_5W9eBiUM.jpg,,
تاج گل مصنوعی تل مو مناسب عروس عقد نامزدی تولد ساقدوش آتلیه فرمالیته,عروس,تاج گل مصنوعی,"[{'name': 'نوع کلی', 'values': ['تل مو', 'تاج گل مصنوعی']}, {'name': 'جنس', 'values': ['مصنوعی']}, {'name': 'کاربرد', 'values': ['عروس', 'عقد', 'نامزدی', 'تولد', 'ساقدوش', 'آتلیه', 'فرمالیته']}, {'name': 'ویژگی ها', 'values': ['طرح گل']}]",01ca389f-d1f1-44df-a07b-55c2b42bd57f,https://image.torob.com/base/images/yE/9A/yE9AgNBYljiY1zDv.jpg,,
تاج عروس مرواریدی کد M41,عروس,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج عروس']}, {'name': 'جنس', 'values': ['مرواریدی']}]",8993ac7e-a9bb-4aab-8d77-12c80e48129d,https://image.torob.com/base/images/6O/4T/6O4TZUDTTGuuzqxD.jpg,,
تاج عروس ارتفاع 10 سانت,عروس,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج عروس']}, {'name': 'ارتفاع', 'values': ['10 سانت']}]",f33f37e9-a7ea-441a-95af-032930bd808a,https://image.torob.com/base/images/Bn/vJ/BnvJMFC-AmmC9DwD.jpg,,
تورعروس ،تور_عروس، اکسسوری عروس ،اکسسوری مو ،تورعربی - ۱ونیم متر,عروس,تور عروس,"[{'name': 'نوع کلی', 'values': ['تور عروس', 'اکسسوری عروس', 'اکسسوری مو', 'تور عربی']}]",335e6bfa-0c47-4931-a587-ca906146232f,https://image.torob.com/base/images/tU/ap/tUap8qaawGJyY_1u.jpg,,
مینی تاج کد 06,نامشخص,مینی تاج,"[{'name': 'نوع کلی', 'values': ['مینی تاج']}]",401ea617-d497-4f8b-b2ce-cfb5d87fd16b,https://image.torob.com/base/images/rd/Nj/rdNjavQfUXv8fkYd.jpg,,
ریسه عروس 4,عروس,ریسه,"[{'name': 'نوع کلی', 'values': ['ریسه عروس']}]",31f950b2-42c9-474f-a433-cb195b1dabf9,https://image.torob.com/base/images/7F/e6/7Fe6pWY5C5B57dFg.jpg,,
کاپکلاه عروس،کلاه عروس،کلاه فرمالیته،کاپکلاه فرانسوی,عروس,کاپکلاه عروس,"[{'name': 'نوع کلی', 'values': ['کلاه عروس', 'کاپکلاه فرانسوی']}, {'name': 'کاربرد', 'values': ['عروس', 'فرمالیته']}]",9dc7e929-9a64-4891-928d-021bf4733e23,https://image.torob.com/base/images/9r/QE/9rQEZs4IUBWiHeLo.jpg,,
ریسه مو سبز بغلسری در 5 مدل زیبا اکسسوری مو تاج و تل عروس,عروس,ریسه مو,"[{'name': 'نوع کلی', 'values': ['ریسه', 'تل عروس']}, {'name': 'رنگ', 'values': ['سبز']}, {'name': 'کاربرد', 'values': ['عروس']}, {'name': 'ویژگی ها', 'values': ['اکسسوری مو']}]",247612a8-2338-43f8-9a7c-571bc6b1674a,https://image.torob.com/base/images/Br/36/Br36cgDB387Lb90O.jpg,,
تاج عروس به رنگ سبز نیم تاج,عروس,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج']}, {'name': 'رنگ', 'values': ['سبز']}, {'name': 'مدل', 'values': ['نیم تاج']}, {'name': 'کاربرد', 'values': ['عروس']}]",c25c37e6-f388-4e64-a9fc-622e912296e5,https://image.torob.com/base/images/A4/fZ/A4fZmiLxGZpNDm3D.jpg,,
تاج عروس سنجاق شینیون شونه تل مجلسی گلسر اکسسوری مو ریسه مو تور عروس شونه بغل سری,عروس,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج عروس', 'سنجاق شینیون', 'شونه تل مجلسی', 'گلسر', 'ریسه مو', 'تور عروس', 'شونه بغل سری']}, {'name': 'ویژگی ها', 'values': ['اکسسوری مو']}]",1d8edf1e-2f5b-4700-9e83-4ed9044f114a,https://image.torob.com/base/images/vz/4M/vz4MMoYcaKk4D_Bw.jpg,,
تاج عروس 5سانتی براق,عروس,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج عروس']}, {'name': 'ارتفاع', 'values': ['5سانتی']}]",55cceb84-8b6c-47ac-ac9a-1dbd38b10127,https://image.torob.com/base/images/Al/rH/AlrHqxxb0wn8CAEs.jpg,,
تاج سبز فلزی عروس سبز پوش,عروس,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج']}, {'name': 'جنس', 'values': ['فلزی']}, {'name': 'رنگ', 'values': ['سبز']}, {'name': 'کاربرد', 'values': ['عروس']}]",74125dd7-ca99-4835-89fe-ad5b57e4df5a,https://image.torob.com/base/images/Ry/w4/Ryw4MmLWGK6fb12a.jpg,,
تاج فلزی وارداتی عروس کد 6,عروس,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج']}, {'name': 'جنس', 'values': ['فلزی']}, {'name': 'کاربرد', 'values': ['عروس']}]",4d2ef10e-8e16-4bf1-af86-dd32b3b9df25,https://image.torob.com/base/images/nL/A1/nLA1zLVh_C7QZ6nt.jpg,,
تاج عروس تل عروس کریستالی,عروس,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج عروس', 'تل عروس']}, {'name': 'جنس', 'values': ['کریستالی']}]",1a3c02b1-7f9b-4aea-a25c-b10092088443,https://image.torob.com/base/images/OG/ah/OGahFwIvjCIFbm6C.jpg,,
تاج عروس دوبل پرکار کریستالی درخشان دستساز,عروس,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج عروس']}, {'name': 'تزئینات', 'values': ['کریستالی']}, {'name': 'ویژگی ها', 'values': ['دستساز', 'دوبل پرکار', 'درخشان']}]",88845083-01b5-4366-a6b2-2c7f5a38858b,https://image.torob.com/base/images/gI/pM/gIpM-bSRnnWqKWB7.jpg,,
تاج عروس مدلj,عروس,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج عروس']}]",ff0f3db8-ab9c-416f-b8f8-2349ebd1ecfa,https://image.torob.com/base/images/wt/62/wt62Vh_El8R3ztPh.jpg,,
تاج مجلسی ۳۰۰۸۵۵۰,نامشخص,تاج مجلسی,"[{'name': 'نوع کلی', 'values': ['تاج']}]",f39571e2-fa3a-4e74-9b0f-0d464cb57d51,https://image.torob.com/base/images/rL/Gk/rLGkpqEBZ_InvNWk.jpg,,
تاج عروس و کودک”آرمان”,عروس و کودک,تاج عروس و کودک,"[{'name': 'نوع کلی', 'values': ['تاج']}, {'name': 'کاربرد', 'values': ['کودک']}]",1c2fe432-ec2e-4b64-8d98-c9a9d3068d3d,https://image.torob.com/base/images/Vu/Z2/VuZ2XOGPUPVIf2Df.jpg,,
تاج عروس مدل c1,عروس,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج عروس']}]",5bff6079-6ad6-47e2-887d-6450f5cda2df,https://image.torob.com/base/images/2y/Am/2yAmbUsqDPyAF6Sj.jpg,,
تاج کریستال و سنگ در رنگبندی,نامشخص,تاج,"[{'name': 'نوع کلی', 'values': ['تاج']}, {'name': 'جنس', 'values': ['کریستال', 'سنگ']}]",30b1f968-c79e-48e5-9b7e-2c217acdd192,https://image.torob.com/base/images/9u/ck/9uckEcD77sLHOqIq.jpg,,
تاج گل ریسه ای Ttgr 10013,نامشخص,تاج گل,"[{'name': 'نوع کلی', 'values': ['تاج گل', 'ریسه ای']}]",201f24ea-9306-4c48-9c55-864e9e19a9a8,https://image.torob.com/base/images/NQ/QF/NQQFsSJ0u64yg7Kx.jpg,,
ریسه کهکشانی تمام سنگ ترند,نامشخص,ریسه,"[{'name': 'نوع کلی', 'values': ['ریسه']}, {'name': 'تزئینات', 'values': ['تمام سنگ']}]",58c4cf45-8fb3-452d-a9bd-95f3ffa04e03,https://image.torob.com/base/images/-n/Sf/-nSfVlMwAIPvNuAO.jpg,,
تاج شانه دار فلزی بزرگ کد 2,نامشخص,تاج,"[{'name': 'نوع کلی', 'values': ['تاج شانه دار']}, {'name': 'جنس', 'values': ['فلزی']}, {'name': 'ویژگی ها', 'values': ['بزرگ']}]",8002b03d-2515-423a-ab5a-464f5e18e938,https://image.torob.com/base/images/0l/rg/0lrgav8U5XnszX1R.jpg,,
تور عروس کد 1046,نامشخص,تور عروس,[],f8b3730c-46d4-4d80-8af7-46564dd623a6,https://image.torob.com/base/images/M3/Gm/M3GmFixswGddvi3o.jpg,,
تاج عروس کد 856,نامشخص,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج']}, {'name': 'کاربرد', 'values': ['عروس']}]",d99f6175-9434-4d52-a70c-8c91877b1ee9,https://image.torob.com/base/images/lc/4y/lc4ycmtiCQsddJpU.jpg,,
تاج عروس طرح طلا,نامشخص,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج']}, {'name': 'کاربرد', 'values': ['عروس']}, {'name': 'طرح', 'values': ['طلا']}]",1cb2ef89-5ab7-42fe-b128-2ca550a35b6f,https://image.torob.com/base/images/20/04/2004mlV-mcesktv1.jpg,,
ریسه مو عربی آبی پرکار کد L0234 ریسه کریستال آبی خوشرنگ،بغلسری مو,نامشخص,ریسه مو,"[{'name': 'نوع کلی', 'values': ['ریسه', 'بغلسری']}, {'name': 'مدل', 'values': ['مو']}, {'name': 'طرح', 'values': ['عربی']}, {'name': 'رنگ', 'values': ['آبی']}, {'name': 'ویژگی ها', 'values': ['پرکار', 'خوشرنگ']}, {'name': 'جنس', 'values': ['کریستال']}]",1d375f8b-2f49-4ace-9218-33c0973ee173,https://image.torob.com/base/images/Ix/8m/Ix8mglCuOrQFAAyq.jpg,,
تاج عروس کد A21,نامشخص,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج']}, {'name': 'کاربرد', 'values': ['عروس']}]",464c1d16-cd3a-4b3d-9302-199c4ee18969,https://image.torob.com/base/images/8Y/OS/8YOSkmWgq6nP0-eu.jpg,,
تاج ظریف تاج تمامسنگ تاج عروس تاج ظریف عقد,نامشخص,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج']}, {'name': 'تزئینات', 'values': ['تمام سنگ']}, {'name': 'کاربرد', 'values': ['عروس', 'عقد']}, {'name': 'ویژگی ها', 'values': ['ظریف']}]",47a17273-9278-45cf-96ca-fefc8cdae000,https://image.torob.com/base/images/k9/0H/k90HKL9W0xjcw5sq.jpg,,
ریسه مو مشکی شیک و زیبا کد L0219 ریسه جدید کریستالی، ریسه شینیون عروس جدید,نامشخص,ریسه مو,"[{'name': 'نوع کلی', 'values': ['ریسه']}, {'name': 'مدل', 'values': ['مو']}, {'name': 'رنگ', 'values': ['مشکی']}, {'name': 'ویژگی ها', 'values': ['شیک', 'زیبا', 'جدید']}, {'name': 'جنس', 'values': ['کریستالی']}, {'name': 'کاربرد', 'values': ['شینیون عروس']}]",9ba28f81-8be4-4a6d-a834-78b31ea9d9a2,https://image.torob.com/base/images/pD/bV/pDbV8CzPjTHuBcZ_.jpg,,
ریسه شینیون مو ریسه عروس ریسه مروارید و کریستال,نامشخص,ریسه مو,"[{'name': 'نوع کلی', 'values': ['ریسه']}, {'name': 'مدل', 'values': ['شینیون مو']}, {'name': 'کاربرد', 'values': ['عروس']}, {'name': 'جنس', 'values': ['مروارید', 'کریستال']}]",bea2e565-285c-4bb2-a8de-71af11d503b9,https://image.torob.com/base/images/QB/O5/QBO5qiLyNbl-T3oX.jpg,,
ریسه پرکار و زیبای شینیون عروس,نامشخص,ریسه,"[{'name': 'نوع کلی', 'values': ['ریسه']}, {'name': 'ویژگی ها', 'values': ['پرکار', 'زیبا']}, {'name': 'مدل', 'values': ['شینیون']}, {'name': 'کاربرد', 'values': ['عروس']}]",4da551de-94a6-4726-8493-54f162a9b593,https://image.torob.com/base/images/nT/LU/nTLUNES5r4zWBHWq.jpg,,
تاج عروس و گوشواره آبی مرواریدی تاج فرحی تل تاج آبی تاج حجیم و پرکار آبی کارشده با سنگ مارکیز جدید اکسسوری مو تاج عروس ت,نامشخص,تاج عروس و گوشواره,"[{'name': 'نوع کلی', 'values': ['تاج', 'گوشواره', 'تل']}, {'name': 'کاربرد', 'values': ['عروس']}, {'name': 'رنگ', 'values': ['آبی']}, {'name': 'جنس', 'values': ['مرواریدی']}, {'name': 'طرح', 'values': ['فرحی']}, {'name': 'ویژگی ها', 'values': ['حجیم', 'پرکار', 'کار شده']}, {'name': 'تزئینات', 'values': ['سنگ مارکیز']}]",de57815a-5535-480f-a9c9-b696aa55aee1,https://image.torob.com/base/images/XH/rD/XHrDtS1XcRbMGwKU.jpg,,
ریسه مو مشکی طلایی کارشده با گلبرگ های طلایی اکسسوری زنانه تاج تل ریسه مو مجلسی کد L0207,زنانه,ریسه مو,"[{'name': 'نوع کلی', 'values': ['ریسه', 'تاج', 'تل']}, {'name': 'مدل', 'values': ['مو']}, {'name': 'رنگ', 'values': ['مشکی', 'طلایی']}, {'name': 'ویژگی ها', 'values': ['کار شده با گلبرگ های طلایی']}, {'name': 'کاربرد', 'values': ['مجلسی']}]",e06932bd-458c-4093-af76-16ca50ad9790,https://image.torob.com/base/images/8i/-H/8i-HI6wdweYSJ6wk.jpg,,
تاج عروس کد 921,نامشخص,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج']}, {'name': 'کاربرد', 'values': ['عروس']}]",ed4a980c-b802-41cc-9724-86ff65891cb8,https://image.torob.com/base/images/VN/jt/VNjt727e1Cr-mwO-.jpg,,
تل مو ریسه مو تاج عروس ریسه عروس تل تاج سنجاق شینیون اکسسوری,نامشخص,تل مو,"[{'name': 'نوع کلی', 'values': ['تل', 'ریسه', 'تاج', 'سنجاق شینیون']}, {'name': 'مدل', 'values': ['مو']}, {'name': 'کاربرد', 'values': ['عروس']}]",43bae3e0-60d1-4b83-9273-06e7b686b5a1,https://image.torob.com/base/images/g3/PG/g3PGtQI9t0IoCamT.jpg,,
تاج عروس کد TS44,نامشخص,تاج عروس,"[{'name': 'نوع کلی', 'values': ['تاج']}, {'name': 'کاربرد', 'values': ['عروس']}]",a31c0818-fea9-432b-af1b-716215548f10,https://image.torob.com/base/images/Ur/6_/Ur6_axjnWWvjbxlP.jpg,,
سنجاق شینیون مرواریدی سنجاق شینیون عروس تاج عروس,نامشخص,سنجاق شینیون,"[{'name': 'نوع کلی', 'values': ['سنجاق شینیون', 'تاج']}, {'name': 'جنس', 'values': ['مرواریدی']}, {'name': 'کاربرد', 'values': ['شینیون عروس', 'عروس']}]",c687b898-25f6-4ed4-9241-12039485a195,https://image.torob.com/base/images/TO/6U/TO6UHRfrzofW-JZo.jpg,,
